Ftr1,Ftr2,Ftr3,Ftr4,Ftr5,Ftr6,Ftr7,Ftr8,Ftr9,Ftr10,label
6.427016955873496,3.209346316722562,4.099349291378328,-3.803358523563329,-5.266421316156508,-4.1131373741549,-1.7645539353785495,0.622614789623275,1.6772530154265388,-5.942001891613531,2
3.2666349999954525,1.5852131202807151,2.9123155527362785,-1.046230743382455,4.195554119020906,7.076253325424353,-0.4718144569222251,1.266121808479543,-4.296653259610156,-7.427332889108101,1
-6.80387340479948,0.9969570301862323,-2.7819131022237125,2.757455683413271,-1.6464006018729456,-1.1052538614845933,-0.8422062592320543,1.4752385385392732,3.1326741677736902,-8.079354375224025,2
0.8045723983846522,-7.1207130922515045,1.2899987786026346,-1.8761264800326813,-0.3128868797220341,3.459711711173533,6.2285550848042766,6.656148632392768,8.173888662717198,5.700616237995004,0
-9.162460252296428,-1.2504864861292648,-3.7472535141414447,-0.2768623147606002,8.710705701092445,2.466877610596441,3.39957941119943,2.9989981758319004,-2.9538480507199982,-3.8427532055255025,0
11.890129290120296,1.3087570468205434,2.511909531854366,-3.4043159606723616,-2.9419039528379494,0.7303784920516474,-3.9246238625284073,-2.8900470678902987,5.197083787974644,1.6423044783296317,2
4.589853202528162,1.3361995892167038,9.795653914200539,-3.1156692663281733,5.218977629944539,-0.1453359702549566,0.8032561407035277,-3.618519191860686,2.0409423247338823,-8.217640289328706,2
7.842725522161507,-0.42116315122543957,2.627338702822644,-2.1458942535786605,0.9410660803272811,5.753773369859195,10.289035725197957,-0.6448774734479635,5.131834173291868,-5.175298910882138,2
-2.4774273729286898,3.462272429429358,2.2881779979564105,3.0761655922232034,-0.5675430628099696,6.607661708073842,-4.8983611250600125,-2.95785419291537,8.868204280902116,-5.921657498351579,1
2.3460066530100994,1.8917184173187716,3.2394798462961725,-5.819386165643197,9.294532545127076,8.063498983742807,1.5870126605552497,2.531265170899939,3.5344325631079268,-7.337954528554866,1
5.10822619862948,-6.8605562362205905,8.809645300392361,-3.3474060470441085,2.877019813752275,-1.0022830964065568,5.228342414328915,-5.145311099117828,-6.866206226769885,3.110915720109716,2
6.490004039326786,-1.1104351825578482,2.7503009658636692,-2.6576838917583734,2.927701302236258,3.0729892479509977,6.148699764699685,-1.4405381187444934,9.72319604086972,-8.794039347118947,2
3.840314181823051,4.240965404907207,1.6653435213699728,-0.7646416350182039,6.449549788234737,10.075911989978213,-4.107661416842191,2.0648201084761886,4.703840832756209,2.5745606657968914,2
5.96416486181689,9.25253445710969,-5.905651082380191,3.5071192828156685,6.371771505957531,-3.688654861109815,-5.729936914241917,1.9446569781137408,-1.7778055366634993,-1.9609402363677864,0
8.298345617464527,6.0229163878459655,-2.121303653108317,6.667784919802559,10.708061926398615,-7.265668520396337,6.511846426131386,5.463569084344424,4.34653575495425,3.659793552076053,0
7.117342678012533,-2.275750678125553,2.6727520179037896,-2.1636790435688487,7.042552937607471,2.5207225637960935,0.6959095796499422,-2.2427752118649322,4.728069725998127,-2.5605452794636845,2
3.741151780950756,3.93295415383459,-4.839849193596645,-3.7628477004123013,3.1804597455451202,1.8613108617655487,2.5508044217782464,-3.5498475424581946,4.610516294040533,-1.178246106397083,1
-1.9964306041620317,1.4512409325278288,-0.5301757370011426,-5.218805560597976,2.966040143633891,6.849090732403551,1.9279610926597375,2.1828427022067984,4.265930011248646,1.257776621860517,2
-10.851037608554424,1.0251397939030673,-4.04190252925179,0.5975341334049916,7.794370335914547,0.012248677416602183,4.413351433441289,4.003976729790098,-2.4235038695792426,-4.508114252368787,0
8.07876078326775,-1.428324906185615,6.688965465799048,-8.48960935272526,-1.30682745637806,0.49345844327212607,-3.0271165772584996,0.09135958789751841,3.5921481883697117,-1.135902753981098,2
3.921957031102888,0.653801958906118,-3.29354954848002,-1.013376094781667,3.439054681965488,2.9141940559809774,-3.719071348338377,-3.236913889301573,3.683248368640691,1.0115335836440429,2
-5.793432137952767,-0.6349003706138081,3.521201692009112,-2.7030742542862614,5.681726472133095,-0.5142475758407539,1.6026623241627624,-1.435025683725062,2.9832244557389602,-4.104721976430923,1
5.8133956348213065,-0.9688856531917868,1.3257252962879542,7.269446427991742,-4.888401567655088,1.317639633262115,-1.8860113486890862,0.178761414049915,-4.396545465986159,-5.679167292563124,2
5.511476910420936,5.518050076356314,1.424385736832165,-1.4631066395600236,0.7522259215415764,-0.12056361622587008,-1.220526120215306,3.567140846777255,2.328185360415354,-2.5904983672501554,1
8.601319052278079,-3.3760856549813987,5.560892408271394,-4.339543827004706,-7.507781047183,5.49581114635065,1.8960739327208413,5.568100652714666,-2.4871645216002083,-1.3847792122856892,2
-5.598758634282701,2.355143823318329,0.9914293358253448,-4.095421609820555,5.721552888537777,-4.237242299154414,-2.427050556573787,5.246915029246267,4.862591579779971,-2.4242874472350113,1
-15.05993018684011,-0.32105076465898774,2.055003014779772,-1.7529553798672373,12.645501683446417,-2.1546767610528557,1.6614652792985,-4.133963862617172,0.29249155328875753,-8.906939076837128,0
5.865291378248923,-2.405961402832098,6.939134193685454,-4.143014327407318,5.149095333093494,4.981163010040856,-9.274324035937301,3.025095256018857,3.8761034176558513,3.002025602592245,2
-10.164038057033926,3.0340241586210146,-9.71184608358158,-1.1008493467996376,1.3629696167555796,-4.46553598254289,-0.5698339873604001,6.646527741622486,-4.2127881047179905,2.453133957797434,0
2.2353407984643585,5.192857150267654,-2.5597060756678616,0.47685057361054173,12.262150265201033,9.034390926111586,-4.924564267395236,-5.751951057741136,2.195690567582622,3.062479411809769,1
-5.40665512206666,5.056825322562188,-0.9763974263486457,0.4880235559671371,-0.3562473615403159,-0.5487306343885994,2.161238738505441,-0.5688688399606447,3.0123642275809357,3.927678588065369,1
1.5568187009879586,-2.898299845319176,5.539845569028543,-1.853603870291901,5.6763938330053145,6.268154987037992,2.2604289794072487,-5.478609394748161,5.562394605215712,-5.5053345579507145,2
1.9668970785261841,-2.2227449378414086,-1.9077263980889327,1.943983398263557,0.4849534007718407,-4.064111529062974,-0.7380497968239079,-2.8556982332986367,0.7353230258692274,1.7059285113434406,2
0.8098036785651929,-1.838179213571813,4.0322824440988345,-1.4613263602119235,-12.43994370483317,-2.954568028936226,-3.7754608890758647,5.794736099948796,4.27893298647248,-3.5768170326533304,1
-1.5119048636130077,4.6584448767963735,7.514980525453043,5.921670924730904,-1.2841796208731133,6.277618473237286,-2.552025118013067,-5.059844783249803,4.268957299148459,5.867319673877927,1
1.7611786031541445,4.814820082157568,9.930389162422946,1.806348397090693,7.764826017157125,9.538492222474588,-2.851406136512783,2.1279300216053185,9.695582811911477,-5.281483146276981,1
-1.7835543937048397,0.4074679789510651,-4.766135703534504,3.262981083034471,2.0651891369288182,-7.628529064192961,-7.104797471230929,5.5507586063744085,-6.492700482520738,1.257230220302728,0
-4.974824957151771,-4.1257767842735795,-13.061762437470584,-3.413441796481419,2.4885442087543193,6.196054583765304,4.029101615048358,3.3728843211803885,-2.800538475855089,-2.6242457276518034,0
-5.881693782901699,3.7538223065889023,-4.535259331655323,0.3173195692033701,-2.7387057524143845,7.45001091318524,-2.6778803745423563,-1.8877111332658827,6.499470748230938,-4.269588117656324,1
2.78964573194263,-2.244339320278547,0.8065815696618674,-0.8559168288384176,4.31226433440023,5.3043395667395306,1.6105421230898647,2.131949965122285,-1.1702911832930964,-3.3012267546570504,1
8.438293558255761,0.9321981409968085,12.52222995432243,-0.328498588990473,3.37073394707934,5.774456088648639,-3.5212594302186475,1.531247863519208,-0.626064192559316,-6.94287575360787,2
3.823416076471676,11.609537426763618,-7.960893907288096,-2.7252196537226148,-0.04227232167893581,0.4791394726463518,-5.486565217446467,-5.439348651362026,0.8325177046840155,2.352601451906867,1
4.612948714842453,-4.904340846680021,1.5626589035576977,-3.533948179248388,3.7373816813388197,-2.5824485937221073,-2.9041530988916353,0.8007031342639978,1.948425408673677,-1.6590509116489782,2
1.807761660002296,2.9160068428463637,3.453244133950826,-3.386315227730804,-8.766268366092579,5.144260953501007,3.034276944752139,3.08845988200355,1.9734532624937975,-0.9502309285323985,1
-6.866353869787836,3.4896416992522297,-0.44989257561394247,0.5200286149180926,-4.282958071556982,3.9837842968369497,-10.31811004523371,-4.196060341204142,-1.2994561173457626,-3.048185521713516,1
4.93278948809036,1.030488131381893,7.5839711796579135,-2.005060962174193,-1.1701309595704046,4.808917197398484,-3.4700942258855587,-4.702648406321318,2.4941280959707055,-2.1934113804449122,1
4.429199967617911,0.08564053826913239,4.913692093808224,-1.4337807754351353,9.480935266350432,-0.5850194293413544,-6.144838419047578,-3.538997962160857,7.209292425907879,-8.348260050824646,2
-1.551741644897533,-2.516109630276258,1.111103714862364,-1.6566276131239883,6.372997668503078,-2.2335016392132463,-6.744712065333483,-2.420873082164216,-2.93686618909278,6.1568506068686,0
3.3513493852405274,-3.1255701924022676,4.018035270747652,-0.970002651556066,0.17210139814859093,1.8654222563127871,5.793421941205225,5.6549345269854845,3.6832481139147437,-1.2798436090113827,2
1.9770789986958919,0.1441943485416335,-0.9564275023255187,-7.553798005108396,2.0254963433614783,-1.689535804694282,2.146220117969735,3.9628208673189103,1.624928711882389,3.6354544898016217,1
0.06963921403080153,-3.074808024718165,4.486044215689522,-8.852961008882831,-5.432877182432058,5.170556552100715,8.90834957484719,-2.3394079878174323,2.396177543920137,-2.3032371003884995,2
3.203744345680404,4.038257978325479,4.775918474514334,1.4224626564987704,-1.3706877236956687,0.056860592650576525,-8.432270993797673,0.33371371936611327,-2.9055598797637066,-0.3899946276448446,1
0.742763492762708,-4.056221477963812,4.388603648908044,-4.7361374332707165,-0.8782137565234405,5.149001932317708,-3.92702477042259,0.7607394725059119,0.6832380515330301,-3.7664367718916036,2
-5.5476612293634915,1.972426898587168,-4.6630885916713956,-6.557680062604065,3.8920133698138275,4.018255523117229,0.7207531669327387,-4.667463534653026,-0.5091823762731309,-3.4017812489042645,0
-0.55873096650968,6.664425578920309,0.1731847532991404,3.8441045062765964,5.128703727771005,-0.5440277041278926,4.136187857332409,-8.884489601812392,-0.5001024191282508,-4.702162655800132,0
6.486688319680021,2.0803173821743384,0.1561709304865917,-0.2356861603267233,-3.216641146273301,-0.5969170590739692,0.42209613943457214,0.9569932776824496,-1.053533437698385,-0.669540731917148,2
-4.2258450747165925,6.551759252512869,-5.6229283146372895,1.848140924581463,0.044897944676640655,-2.171390685721469,-5.795185453933635,1.0075779687955817,-1.8716742091223293,2.431295748160629,0
4.593279352751331,-7.34649956535458,3.181890710614076,-2.3551127161402934,0.5261969873007963,-3.9837546720402104,0.03675334305514011,-1.9945866203334277,2.6042584098947925,1.5550141814742395,2
-11.288539978310359,5.014304198792742,-4.6545154299002345,4.144099660826695,3.1134489039303697,-7.944032025742916,1.7393264441675607,11.883004139687596,1.2184390633150666,-0.25882988852458405,0
3.164083904442981,-0.0508534316550485,2.207476062110192,-2.970445610623568,-3.612184803505655,2.675851144879087,-1.973754037799688,-5.578324407921389,-3.895400149208591,-2.627690166888279,2
5.20912666254238,3.191686961274522,2.513488139446932,-4.6805839956291475,2.4243651986528376,2.4648217857069334,-3.222807133580554,6.291074705913828,6.910373230074899,1.8114386922695398,1
3.0858555553062446,1.879382452827628,2.8544587461063635,0.8172803124378474,-0.16366019037255697,3.5618557754758893,2.026421119591728,3.822601181121587,-4.434061052103263,-0.8727736114407281,2
4.826111274139338,5.659751081078809,-0.16156743045327415,-2.7516480344894676,6.182426783103629,-0.5081690470593094,-1.9504661950497106,-10.266425379127938,4.545775155460822,2.3281668399084285,2
7.141761110454677,-1.3926924609957252,-4.456735924927106,-4.930565085684542,5.907525819231737,6.341525378361008,-8.328926053289937,-2.7749815646213327,-4.282839488572796,-1.6249855573597634,2
6.535788120725139,-4.124748056470967,4.3924738750292445,2.913313923005635,2.9146763042062465,-4.550121127974197,-6.186411878706248,0.07878817881207156,0.04895096054809267,1.3362797524247072,2
2.2034790212701294,7.863070615813381,0.21076106762832447,0.7137908913541366,0.7685931831272508,4.553642169204022,-4.594187639437015,0.44032316810370675,1.8566200778085749,4.6189532463168455,1
-11.479982600585885,3.79291422950484,0.06372356989247918,-0.8851322183181658,4.003848763867146,-1.0217313979260076,-1.7365104748482936,2.788913370743236,0.8392639303455205,-5.909030217465347,1
3.7137003031910307,4.5625098697570445,2.778801423106979,-6.126822836843896,1.6627886863139834,1.17769516720618,-2.5793313212570923,-4.028827599060603,2.030047203893393,-5.147630304387446,2
2.6642270851957033,-2.3537101298580083,5.442359052324154,4.887016972257885,3.3965105382438434,8.614851977419555,-4.858246599985193,0.15634387617844647,2.47035533193068,-0.5169522704659136,1
-3.7037557822334657,5.467144067870967,0.055994224986727126,-2.4802872775138436,-0.7547615387437348,4.873113867864345,3.857284121606325,1.4175046550985484,-0.7001110685294658,-6.398328443624004,1
-0.33061152781469527,-6.637531534127634,3.405935447125501,-2.166189472137107,-5.442427244846702,-3.2761217265743348,0.7437065317467144,1.9818680322038449,-6.923032219877614,-6.738278644725801,2
4.312227543264222,-4.866106769609319,-6.5186459568063455,2.5236540123220674,0.8173447706445172,-0.7052788258451903,-3.167169941677581,-2.906179399982306,1.6769524116870562,-2.421552798870822,2
4.854966898734336,7.722261347829635,-0.497619271395743,2.1797670348420075,-5.5496714598657455,1.2201440547997808,2.3766264753262973,0.3176002325411187,1.0091332338603123,4.267094607616765,1
0.41990191481188965,-3.6781501387557394,1.8893674074807985,-1.7740394692167847,1.8088181392121097,-1.0672637801279934,-9.404930699415054,-1.57372962575184,6.515001662047801,-3.4115015447515002,2
4.532047155914309,-0.42413201499217124,5.605697705698303,-6.236707981376196,1.590134392358245,6.506774621793806,0.1491653700450133,-3.5791952084725454,6.236641752378601,1.0466977373281194,1
7.025425547808208,-1.2080650977676413,9.754837431926148,-1.0172641811547662,1.4252447398868666,0.8227760882688337,0.6787874083744763,3.268025477893378,3.350194041531015,-1.1835473664139744,2
7.733894695469164,0.5911619751690536,3.8176642053238634,-2.9076974764548895,4.935307370232552,8.172709076214023,-4.617270924676847,0.8427079472903756,-1.469734907273855,4.26799308937396,2
2.0760118179067844,6.221116593233285,-1.1312713866884834,-5.830780093294632,11.0084784918946,1.5019434516056251,-1.7379666862601395,3.8294396222001272,-7.799920968036355,4.749088803619698,0
4.37704781678425,-0.5307401450592334,-1.5258299167918237,-6.613462322765995,1.782130992616013,4.3642998545891345,-2.524483284072652,0.907591993389544,0.07258239492353047,5.017814103389846,2
3.204767768974796,6.431165001541908,-0.07819285879317928,-4.025130430735823,-0.7345254056222248,8.37145495751983,-8.412533576192818,3.084037180415984,2.8893798384707563,4.80058833274336,2
1.3360556619422606,-5.135414645238035,0.969543053355753,1.2652657101462634,2.670669270303259,-6.04629651691865,-2.2487864709253644,0.4701256038548949,10.160468158425527,2.829260515666606,2
0.5476416034981031,-0.62014095848765,-3.0054056273374337,2.141168237608629,4.211927570308852,-4.205928654714688,3.812095398109792,-8.437291629533973,-3.026884989554446,0.6915679342960677,0
0.774918873051123,-4.25020972728969,3.5658191830936348,7.975354707824916,-1.1087688212713838,-5.111199215213782,2.8481289119988764,-3.3424918438430016,-3.2167129199604405,4.961371304052065,0
0.5766311864536038,4.932271082676144,5.34747994001475,-4.891574455121886,0.35034734677511664,10.004711021255801,-4.007726011798995,0.9022346140840425,11.800578331004182,-1.904637298641894,1
-0.8202761892126655,4.189871498995599,0.9151491012779553,-2.0809171394065764,-1.8301137397855343,4.725287837155553,-3.4293515952995843,2.5562981467299464,8.253909593157736,0.4608378827775039,1
-2.0138524166831813,4.506402766577061,4.746597849584999,2.61623522556644,3.21249362424174,-3.192851966694917,1.4804851942539345,-5.831251276782911,0.10587482046323204,1.874132775463535,2
-0.5061032753358345,3.8180511777295085,5.809272847756532,-6.707891479493385,1.6595704125849173,-1.4757440686878769,-2.708299408227183,3.0435401008274576,6.711119620734737,0.6667709613637438,2
2.1846830318997617,2.875501622672171,1.8904100177903822,3.326754192739707,0.662461606357685,-0.46003031204561706,-4.115422020451215,4.224797604825204,3.8119195153811414,2.4590499530215295,1
5.1985289216670925,-2.861391722055103,-5.249716226847631,6.105422489536336,11.344939052324886,-7.898507103715436,-3.302756271128013,-1.9720546997226847,3.206607482130445,7.376094575682901,0
3.864473631928629,3.081427630048376,3.2225780248534788,-0.9717575798179839,2.027177889348598,3.1750325237094756,-4.425581657438637,-2.4432486974021987,2.788360994390805,3.7751693371273944,1
-5.859344461029316,0.8141829084672272,0.5020994357903086,-1.6607815496085254,-5.309578715119876,-2.9289453711244,5.632482501671682,0.4839719294668765,-4.808954356565404,4.165524942762247,0
1.1987286556961014,0.596875522979659,11.300765843740598,-0.4112520974605397,2.0569210539405383,2.182832938393718,1.1699137351729423,-3.8691235308580065,-4.546020758178117,-1.1142681528405967,1
6.387732929945992,-0.30768938191145057,-0.4890236052076786,0.9183723946354077,6.322208158725431,1.3312247966044242,-3.1092946993536352,-2.1682587334904375,4.506177388659417,-6.471435571846416,2
8.024376787969722,-0.5304156767290509,5.539815629752534,-1.7307649008531274,8.791496832881897,1.2243394839833042,-8.53177936823602,-0.8543983350920361,3.998984084726282,-0.27592573099282514,2
8.984510614585444,-0.9313352701252751,-8.096689502937434,-4.329141854498289,1.9432551830402667,2.5090278457816715,-2.8156566621218806,-5.83895742148874,7.3208162295555965,4.1159403481606125,2
5.843074944104204,1.499254002502733,-0.8270637903685971,6.232936154420358,1.2865495260547435,1.4730608332556223,-4.666542717166131,2.929191445328058,-0.3644685317593628,0.8681296883684699,2
3.765763240172985,2.871704670517202,1.3926110007527845,4.268695599411988,4.117490332460588,2.9589475049317784,5.584277541715901,0.6924088763135663,0.10330142742954429,-0.5239097184130826,1
-2.325752316600693,-0.40265541950651595,1.4233674861541752,-4.622928538555802,5.225833893590897,-2.1616315642195536,6.763758666415081,2.1325942282273154,2.2599758933770504,-3.0259984345747224,1
4.114753193214581,4.07957672756396,2.126760405687987,2.6283679728791434,1.5873570066412341,-2.849774674477832,-4.050252226593113,-2.199826323127201,3.4298608217325013,1.3741520776126337,2
0.21338032886400826,3.4899987842862163,1.5163654009470562,-7.685912114822071,-0.22984358116380055,0.8352972907711029,-8.19811332794274,10.067059667636817,3.167388522451696,-0.950862781456386,1
3.8912696648724476,-1.7623675845962357,5.357104730433676,1.726493076309164,-0.5217160721442109,-2.4853387159333025,5.245868958304367,-0.8086640790254981,-4.196354762919325,-3.5822677054080874,2
-9.368702363658844,1.9834031908492555,2.5426230486818593,-2.8022364736707335,-3.7455718220628054,-1.413301439507298,0.6065410205026851,4.467438323995244,3.2731755711401966,-0.26736831572622344,0
2.2101311352837403,-0.7034619629772445,1.5170462153605795,-1.8839855098217453,-6.328690640904866,0.15651527243164232,-2.098927669532378,5.7490671468908205,1.2918880879023888,-1.4261695285525273,1
0.17497039679240345,0.7296615317807862,5.95183995191008,-1.7585264927140654,2.868303187419021,-2.2497031590209584,-4.5812768424799595,4.2227252393221315,5.275797411565106,-5.509487293033163,1
-1.5142599047421363,2.4133670145018487,8.756979102011497,2.060969192139878,8.9502403692846,4.469774437860982,-5.585925841175598,2.0168824380436807,4.057330001209587,1.302172903108263,1
3.35580479362045,1.4073103824928643,14.116502173295062,-1.8010183209019122,1.5914815647630027,5.391403697107775,-2.332525875197377,2.637850650707355,10.457929318885087,-3.8265731551205833,1
5.307381413857778,-2.5522542419007173,2.736315258315101,1.9989606204938184,5.121150049020725,6.783391287805699,-3.856317573391684,1.1144793324913602,4.275857983926264,2.6961418499937393,2
-6.41852857988649,3.9864085616477865,2.7680450768052873,-1.4987622360739823,7.6710563729218295,2.438959415024849,8.775837259217944,-0.11205909892020038,-6.786388077758717,-2.2747038995003,0
5.6424015454204,4.140733182054193,4.698030241698655,0.5911672723919268,-2.4910345454537666,-0.43550468959341737,1.9724546323137417,-9.029872048094088,-0.507335734614649,-6.232376759079672,1
2.668346531947105,-0.9263422950088191,-2.366216691079207,-2.6168701393276987,1.3478816828977003,-0.6945935975441584,0.19972891492750033,10.453244627390795,1.8340662857988237,-6.610866650088324,2
2.6083884375420716,-1.9908681580972858,-1.0143251670535909,-1.7468592313295634,-0.08785413624617444,7.587636830767488,-2.322009401670905,9.021469232940964,9.777941470389404,-4.698797169192361,2
6.219175764746188,-1.4500740682259439,-1.2942256326362624,0.9196211386936346,-1.3329339852325939,0.9077964208636029,-3.029659135627722,-6.450127089202398,3.0715318360587687,-9.861029092546014,2
